Layer,ID,Burial_axis,Degree_axis,Condition,Length,Width,Height,Pit,sampled,start_layer,start_depth,end_depth,start_depth_sure,old_layer,Phase,Coffin,Straw_mat,Gender,Age,artefact,count
1,47,1,300,2,90,50,44,P019,NA,1,-26,-70,NA,4,euro,1,1,3,7,Metal_plate,NA
1,47,1,300,2,90,50,44,P019,NA,1,-26,-70,NA,4,euro,1,1,3,7,Hair_pin,NA
1,47,1,300,2,90,50,44,P019,NA,1,-26,-70,NA,4,euro,1,1,3,7,Niddle,NA
1,47,1,300,2,90,50,44,P019,NA,1,-26,-70,NA,4,euro,1,1,3,7,Bone_plate,NA
1,47,1,300,2,90,50,44,P019,NA,1,-26,-70,NA,4,euro,1,1,3,7,Comb,NA
1,47,1,300,2,90,50,44,P019,NA,1,-26,-70,NA,4,euro,1,1,3,7,Coin,NA
1,47,1,300,2,90,50,44,P019,NA,1,-26,-70,NA,4,euro,1,1,3,7,B&W_sauce_plate,NA
1,47,1,300,2,90,50,44,P019,NA,1,-26,-70,NA,4,euro,1,1,3,7,B&W_vase,NA
1,47,1,300,2,90,50,44,P019,NA,1,-26,-70,NA,4,euro,1,1,3,7,B&W_bowl,NA
1,47,1,300,2,90,50,44,P019,NA,1,-26,-70,NA,4,euro,1,1,3,7,Porcelain_bowl,NA
1,47,1,300,2,90,50,44,P019,NA,1,-26,-70,NA,4,euro,1,1,3,7,Porcelain_vessel,NA
1,47,1,300,2,90,50,44,P019,NA,1,-26,-70,NA,4,euro,1,1,3,7,Porcelain_vase,NA
1,47,1,300,2,90,50,44,P019,NA,1,-26,-70,NA,4,euro,1,1,3,7,Blue_glazed_vase,NA
1,47,1,300,2,90,50,44,P019,NA,1,-26,-70,NA,4,euro,1,1,3,7,Brown_glazed_vase,1
1,47,1,300,2,90,50,44,P019,NA,1,-26,-70,NA,4,euro,1,1,3,7,Porcelain_piece,NA
1,47,1,300,2,90,50,44,P019,NA,1,-26,-70,NA,4,euro,1,1,3,7,Stamped_ceramic,1
1,47,1,300,2,90,50,44,P019,NA,1,-26,-70,NA,4,euro,1,1,3,7,Stoneware,NA
1,47,1,300,2,90,50,44,P019,NA,1,-26,-70,NA,4,euro,1,1,3,7,Ceramic_vessel,NA
1,47,1,300,2,90,50,44,P019,NA,1,-26,-70,NA,4,euro,1,1,3,7,Ceramic_vase,NA
1,47,1,300,2,90,50,44,P019,NA,1,-26,-70,NA,4,euro,1,1,3,7,Iron_artifact,NA
1,47,1,300,2,90,50,44,P019,NA,1,-26,-70,NA,4,euro,1,1,3,7,Stone_artifact,NA
1,47,1,300,2,90,50,44,P019,NA,1,-26,-70,NA,4,euro,1,1,3,7,Grinding_stone,NA
1,47,1,300,2,90,50,44,P019,NA,1,-26,-70,NA,4,euro,1,1,3,7,Stone_hammer,NA
1,47,1,300,2,90,50,44,P019,NA,1,-26,-70,NA,4,euro,1,1,3,7,Stone_axe,NA
1,47,1,300,2,90,50,44,P019,NA,1,-26,-70,NA,4,euro,1,1,3,7,Wood_artifact,NA
1,47,1,300,2,90,50,44,P019,NA,1,-26,-70,NA,4,euro,1,1,3,7,Anping_jar,NA
1,47,1,300,2,90,50,44,P019,NA,1,-26,-70,NA,4,euro,1,1,3,7,Kendi_mouth,NA
1,48,1,0,2,125,70,20,P019,NA,2,-40,-60,NA,4,pre,1,0,3,3 or 4,Agate_bead,4
1,48,1,0,2,125,70,20,P019,NA,2,-40,-60,NA,4,pre,1,0,3,3 or 4,Golden_bead,2
1,48,1,0,2,125,70,20,P019,NA,2,-40,-60,NA,4,pre,1,0,3,3 or 4,Glass_bead,NA
1,48,1,0,2,125,70,20,P019,NA,2,-40,-60,NA,4,pre,1,0,3,3 or 4,IndoPacific_bead,NA
1,48,1,0,2,125,70,20,P019,NA,2,-40,-60,NA,4,pre,1,0,3,3 or 4,Glass_earring,NA
1,48,1,0,2,125,70,20,P019,NA,2,-40,-60,NA,4,pre,1,0,3,3 or 4,Big_Metal_ring,5
1,48,1,0,2,125,70,20,P019,NA,2,-40,-60,NA,4,pre,1,0,3,3 or 4,Small_Metal_ring,1
1,48,1,0,2,125,70,20,P019,NA,2,-40,-60,NA,4,pre,1,0,3,3 or 4,Wide_Metal_ring,1
1,48,1,0,2,125,70,20,P019,NA,2,-40,-60,NA,4,pre,1,0,3,3 or 4,Metal_ring,NA
1,48,1,0,2,125,70,20,P019,NA,2,-40,-60,NA,4,pre,1,0,3,3 or 4,Bell,NA
1,48,1,0,2,125,70,20,P019,NA,2,-40,-60,NA,4,pre,1,0,3,3 or 4,Knit,NA
1,48,1,0,2,125,70,20,P019,NA,2,-40,-60,NA,4,pre,1,0,3,3 or 4,fish_shape_knit,NA
1,48,1,0,2,125,70,20,P019,NA,2,-40,-60,NA,4,pre,1,0,3,3 or 4,Metal_string,NA
1,48,1,0,2,125,70,20,P019,NA,2,-40,-60,NA,4,pre,1,0,3,3 or 4,Metal_piece,NA
1,48,1,0,2,125,70,20,P019,NA,2,-40,-60,NA,4,pre,1,0,3,3 or 4,Gold_leaf,NA
1,48,1,0,2,125,70,20,P019,NA,2,-40,-60,NA,4,pre,1,0,3,3 or 4,Metal_plate,NA
1,48,1,0,2,125,70,20,P019,NA,2,-40,-60,NA,4,pre,1,0,3,3 or 4,Hair_pin,NA
1,48,1,0,2,125,70,20,P019,NA,2,-40,-60,NA,4,pre,1,0,3,3 or 4,Niddle,NA
1,48,1,0,2,125,70,20,P019,NA,2,-40,-60,NA,4,pre,1,0,3,3 or 4,Bone_plate,NA
1,48,1,0,2,125,70,20,P019,NA,2,-40,-60,NA,4,pre,1,0,3,3 or 4,Comb,NA
1,48,1,0,2,125,70,20,P019,NA,2,-40,-60,NA,4,pre,1,0,3,3 or 4,Coin,NA
1,48,1,0,2,125,70,20,P019,NA,2,-40,-60,NA,4,pre,1,0,3,3 or 4,B&W_sauce_plate,NA
1,48,1,0,2,125,70,20,P019,NA,2,-40,-60,NA,4,pre,1,0,3,3 or 4,B&W_vase,NA
1,48,1,0,2,125,70,20,P019,NA,2,-40,-60,NA,4,pre,1,0,3,3 or 4,B&W_bowl,NA
1,48,1,0,2,125,70,20,P019,NA,2,-40,-60,NA,4,pre,1,0,3,3 or 4,Porcelain_bowl,NA
1,48,1,0,2,125,70,20,P019,NA,2,-40,-60,NA,4,pre,1,0,3,3 or 4,Porcelain_vessel,NA
1,48,1,0,2,125,70,20,P019,NA,2,-40,-60,NA,4,pre,1,0,3,3 or 4,Porcelain_vase,NA
1,48,1,0,2,125,70,20,P019,NA,2,-40,-60,NA,4,pre,1,0,3,3 or 4,Blue_glazed_vase,NA
1,48,1,0,2,125,70,20,P019,NA,2,-40,-60,NA,4,pre,1,0,3,3 or 4,Brown_glazed_vase,NA
1,48,1,0,2,125,70,20,P019,NA,2,-40,-60,NA,4,pre,1,0,3,3 or 4,Porcelain_piece,NA
1,48,1,0,2,125,70,20,P019,NA,2,-40,-60,NA,4,pre,1,0,3,3 or 4,Stamped_ceramic,3
1,48,1,0,2,125,70,20,P019,NA,2,-40,-60,NA,4,pre,1,0,3,3 or 4,Stoneware,1
1,48,1,0,2,125,70,20,P019,NA,2,-40,-60,NA,4,pre,1,0,3,3 or 4,Ceramic_vessel,NA
1,48,1,0,2,125,70,20,P019,NA,2,-40,-60,NA,4,pre,1,0,3,3 or 4,Ceramic_vase,NA
1,48,1,0,2,125,70,20,P019,NA,2,-40,-60,NA,4,pre,1,0,3,3 or 4,Iron_artifact,NA
1,48,1,0,2,125,70,20,P019,NA,2,-40,-60,NA,4,pre,1,0,3,3 or 4,Stone_artifact,NA
1,48,1,0,2,125,70,20,P019,NA,2,-40,-60,NA,4,pre,1,0,3,3 or 4,Grinding_stone,NA
1,48,1,0,2,125,70,20,P019,NA,2,-40,-60,NA,4,pre,1,0,3,3 or 4,Stone_hammer,NA
1,48,1,0,2,125,70,20,P019,NA,2,-40,-60,NA,4,pre,1,0,3,3 or 4,Stone_axe,1
1,48,1,0,2,125,70,20,P019,NA,2,-40,-60,NA,4,pre,1,0,3,3 or 4,Wood_artifact,NA
1,48,1,0,2,125,70,20,P019,NA,2,-40,-60,NA,4,pre,1,0,3,3 or 4,Anping_jar,NA
1,48,1,0,2,125,70,20,P019,NA,2,-40,-60,NA,4,pre,1,0,3,3 or 4,Kendi_mouth,NA
2,49,1,50,3,NA,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,Agate_bead,NA
2,49,1,50,3,NA,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,Golden_bead,NA
2,49,1,50,3,NA,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,Glass_bead,NA
2,49,1,50,3,NA,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,IndoPacific_bead,NA
2,49,1,50,3,NA,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,Glass_earring,NA
2,49,1,50,3,NA,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,Big_Metal_ring,NA
2,49,1,50,3,NA,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,Small_Metal_ring,NA
